,title,description,originallink,link
216,"<b>아이유</b>·수지, 수해 복구 성금 각 1억원 기부",가수 겸 배우 <b>아이유</b>(29)와 수지(28)가 수해 복구 성금 1억원 씩을 각각 기부했다. 12일 희망브리지 전국재해구호협회는 &quot;<b>아이유</b>와 수지가 집중호우로 피해를 본 이웃을 위해 1억원의 수재의연금을 각각 전해왔다&quot;며... ,http://news.tvchosun.com/site/data/html_dir/2022/08/12/2022081290183.html,https://n.news.naver.com/mnews/article/448/0000369660?sid=103
217,<b>아이유</b>·임영웅 &quot;부정 티켓·불법 거래 OUT!&quot;,"<b>아이유</b>(사진=EDAM엔터테인먼트) “부정 티켓 OUT!” 대중음악 공연이 연이어 재개되면서 모처럼 공연장이... 대표적인 가수는 <b>아이유</b>, 임영웅이다. 이들은 부정 티켓 예매 및 불법 거래 근절에 대한 목소리를 높이면서... ",http://starin.edaily.co.kr/news/newspath.asp?newsid=02191046632426664,https://n.news.naver.com/mnews/article/018/0005290989?sid=106
218,"이성경, 수해복구 위해 1억 쾌척…나흘째 ★들 기부행렬 귀감[종합]","배우 수지는 1억 원, 가수 겸 배우 <b>아이유</b>는 1억 원, 가수 박재범은 1억 원, 배우 이성경은 1억 원, 그룹 러블리즈 출신 이미주는 3,000만 원, 배우 이동휘는 1,000만 원, 코미디언 김민경은 1,000만 원 기부, 만화가... ",https://www.newsen.com/news_view.php?uid=202208121807540410,https://n.news.naver.com/mnews/article/609/0000614873?sid=106
219,싸이·유재석→<b>아이유</b>·박재범…폭우 피해에 기부한 스타들 &apos;선한 영향력&apos;[종...,"싸이, 유재석, 수지, <b>아이유</b>, 박재범, 김혜수 등은 최근 집중호우 피해 지역 복구와 이재민 구호 활동 지원을... 수지와 <b>아이유</b> 또한 각각 희망브리지 전국재해구호협회에 수재 의연금 1억 원을 전달했다. 두 사람은... ",https://www.spotvnews.co.kr/news/articleView.html?idxno=542544,https://n.news.naver.com/mnews/article/477/0000375996?sid=106
220,"수지·<b>아이유</b>·박재범, 집중호우 수해 복구 성금 1억원씩 기부","가수 겸 배우 수지, 가수 겸 배우 <b>아이유</b>, 가수 박재범 [연합뉴스]  기록적인 집중호우로 전국에 수해가... 가수 겸 배우 <b>아이유</b> 역시 12일 해당 기관에 1억원을 기탁했다. <b>아이유</b>는 팬클럽 유애나와 함께 &apos;<b>아이유</b>애나... ",https://www.ziksir.com/news/articleView.html?idxno=29038,https://www.ziksir.com/news/articleView.html?idxno=29038
221,"<b>아이유</b>·유애나, 폭우 피해 이재민 위해 1억 원 기부",가수 겸 배우 <b>아이유</b>가 서울을 비롯한 중부지방 집중호우로 피해를 본 이재민을 위해 1억 원을 기부했다. 희망브리지 전국재해구호협회(회장 송필호)는 12일 <b>아이유</b>가 팬덤 &apos;유애나&apos;와 함께 &apos;<b>아이유</b>애나&apos;라는 이름으로... ,http://www.womennews.co.kr/news/articleView.html?idxno=226888,https://n.news.naver.com/mnews/article/310/0000099310?sid=106
222,"주니, 오늘(12일) 데뷔 4년 만 첫 정규앨범 발매…20대 담았다","<b>아이유</b>, 엑소 카이, 백현, 수호, NCT U, NCT DREAM 등과 협업한 히트 프로듀서를 넘어 색깔 있는 싱어송라이터로 거듭난 주니가 계속해서 어떤 활발한 음악 행보를 이어갈지 관심이 모아진다. 주니는 이날 오후 6시... ",https://www.xportsnews.com/article/1617339,https://n.news.naver.com/mnews/article/311/0001488207?sid=106
223,"‘미스터리 듀엣’ 홍경민 “꼭 해보고 싶은 사람, <b>아이유</b>”",<b>아이유</b>!” ‘미스터리 듀엣’ 홍경민이 <b>아이유</b>와 듀엣을 하고 싶다는 사심 가득한 바람을 내비쳤다. 오는 15일 오후 10시 40분에 방송이 될 MBN 음악 예능 프로그램 ‘미스터리 듀엣’은 국내 최고의 가수와 셀럽들이 듀엣... ,http://sports.khan.co.kr/news/sk_index.html?art_id=202208121750003&sec_id=540201&pt=nv,https://n.news.naver.com/mnews/article/144/0000830765?sid=106
224,"&quot;내 개가 사람 물 수도&quot;···개물림 사고, 보호자 책임 강화해야","&lt;반하나&gt;의 &apos;그날의 온도&apos; 노래 띄워드리고요, 이어서 &lt;<b>아이유</b>&gt;의 &apos;분홍신&apos; 들려드리면서 저는 물러가겠습니다. 함께해 주신 여러분 고맙습니다. 지금까지 김유리였습니다. ※CBS노컷뉴스는 여러분의 제보로 함께 세상을... ",https://www.nocutnews.co.kr/news/5801587,https://n.news.naver.com/mnews/article/079/0003674495?sid=102
225,"홍경민, 알리→박용택 등 황금인맥 자랑…&quot;<b>아이유</b>와 듀엣하고파&quot;(미스터리듀엣...","이어 홍경민은 &quot;꼭 해보고 싶은 사람&quot;으로 <b>아이유</b>를 언급하더니, &quot;무조건 해야지!&quot;라고 사심을 폭발시켜 폭소를 자아냈다. 그 사이, 홍경민을 만나러 온 미스터리 싱어 역시 오픈 싱어를 예상해보라는 말에 지코를 언급하는... ",https://www.xportsnews.com/article/1617322,https://n.news.naver.com/mnews/article/311/0001488190?sid=106
226,[퇴근길이슈] <b>아이유</b> 수지 기부·손연재 화보·&apos;안나&apos; 감독판·이재용 복권,"집으로 돌아가는 길, 가벼운 마음으로 읽어주시기 바랍니다.[편집자주] ◆ <b>아이유</b>-수지, 집중호우 이재민 위해 1억 기부 &apos;마음도 예쁘네&apos; <b>아이유</b>와 수지가 희망브리지 전국재해구호협회에 각 1억원을 기부했다. [사진... ",http://www.joynews24.com/view/1510056,http://www.joynews24.com/view/1510056
227,<b>아이유</b> 기부 &quot;삶의 터전 잃은 분들께 도움됐으면&quot;,사진제공 : 소속사 [반응이 센 CBC뉴스ㅣCBCNEWS]  가수 <b>아이유</b>가 수해 피해를 입은 이웃을 위해 1억원을 기부했다. 12일 희망브리지 전국재해구호협회는 <b>아이유</b>가 팬덤 &apos;유애나&apos;와 함께 &apos;<b>아이유</b>애나&apos;로 수재 의연금... ,http://www.cbci.co.kr/news/articleView.html?idxno=431346,http://www.cbci.co.kr/news/articleView.html?idxno=431346
228,역시 &apos;<b>아이유</b>&apos; 수해 지역 위해 1억 원 기부,사진=<b>아이유</b> 인스타그램 가수 <b>아이유</b>가 지난 8~9일 내린 폭우로 피해를 입은 시민들을 도와주는 데 앞장섰다. 12일 희망브리지 전국재해구호협회는 &quot;<b>아이유</b>가 팬덤 &apos;유애나&apos;와 함께 <b>아이유</b>애나라는 이름으로 수해... ,https://www.gokorea.kr/news/articleView.html?idxno=728169,https://www.gokorea.kr/news/articleView.html?idxno=728169
229,가수 겸 배우 <b>아이유</b>가 집중호우로 삶의 터전을 잃은 이웃들을 위해 1억원을 ...,가수이자 배우인 <b>아이유</b> 출처: 뉴스 1 가수 겸 배우 <b>아이유</b>(이지은)가 중부지방 집중호우로 피해를 입은 이웃을 위해 나섰다. 12일 희망브리지 전국재해구호협회(회장 송필호)는 <b>아이유</b>가 팬덤 &apos;유애나&apos;와 함께... ,https://www.huffingtonpost.kr/news/articleView.html?idxno=200766,https://www.huffingtonpost.kr/news/articleView.html?idxno=200766
230,"<b>아이유</b>·수지, 호우 피해 복구 성금 1억원 기부","<b>아이유</b>. 사진=이담엔터테인먼트 제공 가수 겸 배우 <b>아이유</b>, 수지가 호우 피해 복구 성금으로 1억원을 기부했다. 희망브리지 전국재해구호협회는 12일 &quot;<b>아이유</b>가 팬덤 유애나와 함께 &apos;<b>아이유</b>애나&apos;로 수재 의연금 1억원을... ",http://www.kdfnews.com/news/articleView.html?idxno=95555,http://www.kdfnews.com/news/articleView.html?idxno=95555
231,마음은 더 예쁩니다...<b>아이유</b>·수지 수해복구 성금 각 1억 기부,가수 겸 배우 <b>아이유</b>(29)와 수지(28)가 수해 복구 성금 1억원 씩을 각각 기부했다. 12일 희망브리지 전국재해구호협회는 &quot;<b>아이유</b>와 수지가 집중호우로 피해를 본 이웃을 위해 1억원의 수재의연금을 각각 전해왔다&quot;며... ,http://star.mk.co.kr/new/view.php?mc=ST&year=2022&no=714440,https://n.news.naver.com/mnews/article/009/0005003878?sid=102
232,"[팝업★]수지·<b>아이유</b>, 집중호우 피해에 1억원 기부..이 정도면 날개 없는 천...","수지, <b>아이유</b>가 선행을 베풀었다. 12일 희망브리지 전국재해구호협회에 따르면 그룹 미쓰에이 출신 배우... 가수 겸 배우 <b>아이유</b> 역시 희망브리지 전국재해구호협회에 1억원을 쾌척했다. 수지, <b>아이유</b>의 기부금은... ",http://biz.heraldcorp.com/view.php?ud=202208121523048874038_1,https://n.news.naver.com/mnews/article/112/0003580298?sid=106
233,"<b>아이유</b>, 여전한 선한 영향력…집중호우 이재민 위해 1억 기부",가수 <b>아이유</b>가 집중호우 이재민 및 피해를 본 이들을 위해 1억원을 기부했다. 희망브리지 전국재해구호협회는 12일 이같이 밝히며 &quot;<b>아이유</b>를 비롯해 실의에 빠진 이웃들에게 용기를 주는 모든 분의 헌신과 도움에 깊이... ,http://www.joynews24.com/view/1510039,http://www.joynews24.com/view/1510039
234,"<b>아이유</b>, 이번에도 수해 이재민 위해 거액 쾌척... 역시 클라스가 다르다",가수 <b>아이유</b>가 수해 피해를 입은 이재민들에게 온정의 손길을 보냈다. 뉴스1은 <b>아이유</b>가 최근 수해 피해 지역의 복구를 위해 1억원을 희망브리지 전국재해구호협회에 기부했다고 12일 보도했다. <b>아이유</b>가 기부한... ,https://www.wikitree.co.kr/articles/780229,https://www.wikitree.co.kr/articles/780229
235,"&apos;선행천사&apos; <b>아이유</b>, 집중호우 피해 이웃에 1억원 기부",가수 겸 배우 <b>아이유</b>가 집중호우로 피해를 본 이웃을 위해 1억원을 기부했다. 희망브리지 전국재해구호협회는 12일 이같이 밝혔다. 김정희 희망브리지 사무총장은 “<b>아이유</b>를 비롯해 실의에 빠진 이웃들에게... ,http://www.sportsseoul.com/news/read/1150412?ref=naver,https://n.news.naver.com/mnews/article/468/0000873308?sid=106
236,역시 <b>아이유</b>…팬들과 함께 수해 성금 1억 &apos;쾌척&apos;,가수 겸 배우 <b>아이유</b>(본명 이지은)가 집중호우로 발생한 피해 극복에 힘을 더했다. 희망브리지 전국재해구호협회는 &quot;<b>아이유</b>가 팬덤 &apos;유애나&apos;와 함께 &apos;<b>아이유</b>애나&apos;라는 이름으로 수재 의연금 1억원을 기부했다&quot;고 12일... ,https://www.hankyung.com/entertainment/article/202208120351H,https://n.news.naver.com/mnews/article/015/0004736359?sid=106
237,"“수지, <b>아이유</b>, 이미주...” 이어지는 수해피해 기부 행렬 (종합)",가수 겸 배우 <b>아이유</b>(이지은)는 12일 팬덤 ‘유애나’와 함께 수재 의연금 1억원을 희망브리지에 기부했다. <b>아이유</b>는 소속사 EDAM엔터테인먼트는 통해 “갑작스러운 집중호우로 삶의 터전을 잃은 이재민분들이 하루빨리... ,http://www.fnnews.com/news/202208121539355850,https://n.news.naver.com/mnews/article/014/0004882532?sid=103
238,"<b>아이유</b> 기부, 팬들과 함께‘<b>아이유</b>애나’로 1억원 쾌척",가수 겸 배우 <b>아이유</b>도 최근 집중호우로 발생한 피해를 위해 기부에 동참했다. 희망브리지 전국재해구호협회는 <b>아이유</b>가 팬덤 ‘유애나’와 함께 ‘<b>아이유</b>애나’로 수재 의연금 1억원을 기부했다고 12일 밝혔다.... ,http://star.mbn.co.kr/view.php?year=2022&no=714123&refer=portal,https://n.news.naver.com/mnews/article/057/0001683237?sid=106
239,"<b>아이유</b>, 집중호우 피해 극복 위해 1억원 기부 [공식]",가수 겸 배우 <b>아이유</b>(이지은)도 최근 집중호우로 발생한 피해 극복 힘을 더했다. 12일 희망브리지 전국재해구호협회(회장 송필호)는 <b>아이유</b>가 팬덤 &apos;유애나&apos;와 함께 &apos;<b>아이유</b>애나&apos;로 수재 의연금 1억원을 기부했다고... ,http://star.mt.co.kr/stview.php?no=2022081214591293697,https://n.news.naver.com/mnews/article/108/0003078496?sid=106
240,‘미스터리 듀엣’ 홍경민 “꼭 해보고 싶은 사람? <b>아이유</b>”,"홍경민이 <b>아이유</b>와 듀엣을 하고 싶다는 사심 가득한 바람을 내비쳤다. MBN 음악 예능 프로그램 ‘미스터리... 이어 홍경민은 “꼭 해보고 싶은 사람”으로 <b>아이유</b>를 언급하더니, “무조건 해야지”라고 사심을 드러낸다. 그... ",http://star.mk.co.kr/new/view.php?mc=ST&year=2022&no=714054,https://n.news.naver.com/mnews/article/009/0005003852?sid=106
241,"&quot;역시&quot; <b>아이유</b>, 수해 성금 1억원 기부, 올림픽주경기장 콘서트 전석 매진",가수 겸 배우 <b>아이유</b>가 집중호우로 피해를 입은 이웃을 위해 1억원을 기부했다고 희망브리지 전국재해구호협회가 12일 밝혔다. <b>아이유</b> 소속사 이담엔터테인먼트 측은 &quot;갑작스러운 집중호우로 삶의 터전을 잃은... ,https://www.yeongnam.com/web/view.php?key=20220812001507554,https://www.yeongnam.com/web/view.php?key=20220812001507554
242,"<b>아이유</b>, 팬덤 유애나와 폭우 피해 이재민 위해 1억 기부",가수 겸 배우 <b>아이유</b>가 집중호우 피해 극복을 위해 1억 원을 기부했다. 희망브리지 전국재해구호협회는 <b>아이유</b>가 팬덤 &apos;유애나&apos;와 함께 &apos;<b>아이유</b>애나&apos;로 수재 의연금 1억원을 기부했다고 12일 밝혔다. <b>아이유</b>는 소속사... ,http://www.celuvmedia.com/article.php?aid=1660284175432557007,http://www.celuvmedia.com/article.php?aid=1660284175432557007
243,<b>아이유</b> 콘서트 전석 매진...취소표 일정은?,"▲ 사진=EDAM엔터테인먼트 지난 11일 <b>아이유</b> 콘서트 ‘2022 IU CONCERT The Golden Hour : 오렌지 태양 아래’의... 매진되어, <b>아이유</b> 콘서트 티켓팅을 시도한 팬들은 취소표 일정에 관심을 가지고 있다. <b>아이유</b> 콘서트... ",https://www.thedrive.co.kr/news/newsview.php?ncode=1065593107589083,https://www.thedrive.co.kr/news/newsview.php?ncode=1065593107589083
244,"<b>아이유</b>, 꾸준한 기부…집중호우 피해 극복 위해 성금 1억 쾌척",가수 겸 배우 <b>아이유</b>(이지은)이 집중호우로 발생한 피해 극복에 힘을 더했다. 12일 희망브리지 전국재해구호협회(회장 송필호)에 따르면 <b>아이유</b>가 팬덤 &apos;유애나&apos;와 함께 &apos;<b>아이유</b>애나&apos;로 수재 의연금 1억 원을 기부했다.... ,http://www.stoo.com/article.php?aid=81965382914,http://www.stoo.com/article.php?aid=81965382914
245,스타들의 기부 릴레이!,"또 유재석, <b>아이유</b>도 1억원을 기부, 피해를 입은 이웃들에게 따스한 응원의 마음을 전달했습니다. <b>아이유</b>와 유재석은 태풍, 산불, 코로나19 등 재난 상황 속에서 늘 기부에 나섰던 스타들로, 이번에도 선한 영향력으로... ",https://www.marieclairekorea.com/celebrity/2022/08/star-donation/?utm_source=naver&utm_medium=partnership,https://www.marieclairekorea.com/celebrity/2022/08/star-donation/?utm_source=naver&utm_medium=partnership
246,2022 <b>아이유</b> 콘서트 티켓팅 일정·주차 총정리...벌써 예매 매진?,&apos;2022 <b>아이유</b> 콘서트&apos;의 티켓 예매와 공연 일정에 관심이 집중되고 있다./사진=<b>아이유</b> 인스타그램 &apos;2022 <b>아이유</b> 콘서트&apos;의 티켓 예매와 공연 일정에 관심이 집중되고 있다. <b>아이유</b> 콘서트인 2022 IU CONCERT &apos;The Golden... ,https://www.nbntv.co.kr/news/articleView.html?idxno=988264,https://www.nbntv.co.kr/news/articleView.html?idxno=988264
247,"<b>아이유</b>, 팬덤 유애나와 1억원 기부…폭우 이재민 위해",가수 겸 배우 <b>아이유</b>(이지은)가 최근 중부지방 집중호우로 피해를 본 이재민을 위해 나섰다. 희망브리지 전국재해구호협회(회장 송필호)는 <b>아이유</b>가 팬덤 &apos;유애나&apos;와 함께 &apos;<b>아이유</b>애나&apos;라는 이름으로 수재 의연금... ,http://www.newsis.com/view/?id=NISX20220812_0001976654&cID=10601&pID=10600,https://n.news.naver.com/mnews/article/003/0011360518?sid=106
248,"&apos;기부 천사&apos; <b>아이유</b>, 수해복구 지원 위해 1억원 쾌척[공식]",가수 <b>아이유</b>가 집중호우로 피해를 본 이웃을 위해 1억 원을 기부했다. 12일 희망브리지 전국재해구호협회에 따르면 <b>아이유</b>는 수해 피해 지역의 복구를 위해 사용해 달라며 1억 원의 기부금을 전달했다. 희망브리지... ,http://www.osen.co.kr/article/G1111917997,https://n.news.naver.com/mnews/article/109/0004677288?sid=106
249,"블랙야크, ‘마카롱 플리스 얼리버드 프로모션’ 진행","특히, 전속 모델인 <b>아이유</b>와 카이가 화보에서 착용한 마카롱 플리스 자켓 2종은 프로모션 기간에구매 할 경우 30% 할인해 준다. <b>아이유</b>가 입은 ‘B마카롱2후드자켓’과 카이가 입은 ‘B마카롱에센셜2후드자켓’은 일상... ",http://www.apparelnews.co.kr/news/news_view/?idx=199752,http://www.apparelnews.co.kr/news/news_view/?idx=199752
250,"&quot;1억원 쾌척?&quot;… 연예계 기부천사, 돈보다 값진 마음씨","가수 <b>아이유</b>와 배우 수지 역시 희망브리지 전국재해구호협회에 1억원을 쾌척했다. 희망브리지는 &quot;<b>아이유</b>, 수지 씨를 비롯해 실의에 빠진 이웃들에게 용기를 주는 모든 분들의 헌신과 도움에 깊이 감사드린다&quot;고 전했다.... ",http://moneys.mt.co.kr/news/mwView.php?no=2022081214105560003,https://n.news.naver.com/mnews/article/417/0000842441?sid=106
251,"[Daily New유통] 롯데제과, 오뚜기, 맥도날드 外",전속 모델인 <b>아이유</b>와 카이가 화보에서 착용한 마카롱 플리스 자켓 2종은 프로모션 기간에 구매 할 경우 30% 할인해 준다. ◇ LG생활건강 L . Heritage1947 리필스테이션 ‘레드닷 디자인어워드 본상’ 수상 LG생활건강은... ,https://biz.newdaily.co.kr/site/data/html/2022/08/12/2022081200018.html,https://biz.newdaily.co.kr/site/data/html/2022/08/12/2022081200018.html
252,<b>아이유</b>가 또… 수해 성금 1억원 기부,<b>아이유</b>(사진=EDAM엔터테인먼트) 가수 <b>아이유</b>가 집중호우로 피해를 입은 이웃을 위해 1억원을 기부했다고 희망브리지 전국재해구호협회가 12일 밝혔다. <b>아이유</b>는 그간 각종 재해를 입은 이웃을 위해 기부 선행을 실천해... ,http://starin.edaily.co.kr/news/newspath.asp?newsid=01580966632426664,https://n.news.naver.com/mnews/article/018/0005290590?sid=106
253,"<b>아이유</b>-수지, 폭우 피해 복구 성금 각각 &apos;1억원 기부&apos;...마음씨도 예쁜 여배우...","<b>아이유</b>, 수지 / 사진=EDAM엔터테인먼트, 쿠팡플레이 가수 겸 배우 <b>아이유</b>(이지은)와 수지가 집중호우 피해 복구 성금으로 각각 1억원을 기탁하면서 귀감이 되고 있다. 12일 희망브리지 전국재해구호협회 측은 &quot;<b>아이유</b>가... ",http://www.newsinside.kr/news/articleView.html?idxno=1140209,http://www.newsinside.kr/news/articleView.html?idxno=1140209
254,"<b>아이유</b>, 수해복구 성금 1억 기부",가수 겸 배우 <b>아이유</b>(본명 이지은·30)가 집중 호우로 인한 수해 피해 복구와 이재민 돕기에 힘을 더했다. 희망브리지 전국재해구호협회 측은 12일 &quot;<b>아이유</b>가 팬덤 유애나와 함께 &apos;<b>아이유</b>애나&apos;로 수재 의연금 1억 원을... ,https://news.jtbc.co.kr/article/article.aspx?news_id=NB12070552,https://n.news.naver.com/mnews/article/437/0000309618?sid=106
255,"&quot;<b>아이유</b>와 꼭 했으면&quot;…홍경민, 사심 폭발한 듀엣 의지(&apos;미스터리 듀엣&apos;)","&apos;미스터리 듀엣&apos; 홍경민이 <b>아이유</b>와 듀엣을 하고 싶다는 사심 가득한 바람을 내비친다. 15일 방송되는... 이어 홍경민은 &quot;꼭 해보고 싶은 사람&quot;으로 <b>아이유</b>를 언급하더니, &quot;무조건 해야지&quot;라고 사심을 폭발시켜 폭소를... ",http://sports.chosun.com/news/ntype.htm?id=202208120100091790005494&servicedate=20220812,https://n.news.naver.com/mnews/article/076/0003904104?sid=106
256,"<b>아이유</b>, 수해복구 기부 동참...1억원 쾌척",<b>아이유</b>가 기부행렬에 동참했다. 사진=싱글리스트DB 12일 희망브리지 전국재해구호협회는 <b>아이유</b>가 팬덤 유애나와 함께 &apos;<b>아이유</b>애나&apos;로 수재 의연금 1억원을 기부했다고 밝혔다. 희망브리지 김정희 사무총장은 &quot;<b>아이유</b>를... ,http://www.slist.kr/news/articleView.html?idxno=376313,http://www.slist.kr/news/articleView.html?idxno=376313
257,&apos;역대급 티켓팅&apos; 2022 <b>아이유</b> 단독 콘서트 좌석 티켓 매진 행렬 &apos;암표 근절&apos;,&apos;역대급 티켓팅&apos; 2022 <b>아이유</b> 단독 콘서트 좌석 티켓 매진 행렬 &apos;암표 근절&apos; / 공식 트위터 제공 오는 9월 잠실 주경기장에서 개최되는 <b>아이유</b> 콘서트 &apos;The Golden Hour : 오렌지 태양 아래&apos;는 지난 2019년 투어 이후 3년 만에... ,https://www.gukjenews.com/news/articleView.html?idxno=2528100,https://www.gukjenews.com/news/articleView.html?idxno=2528100
258,"<b>아이유</b>, 희망브리지에 수해복구 성금 1억 원 기부",가수 겸 배우 <b>아이유</b>(본명 이지은)가 집중호우로 피해를 본 이웃을 위해 1억 원을 기부했다고 희망브리지 전국재해구호협회가 밝혔습니다. 희망브리지 김정희 사무총장은 &quot;<b>아이유</b>를 비롯해 실의에 빠진 이웃들에게... ,https://news.kbs.co.kr/news/view.do?ncd=5531763&amp;ref=A,https://n.news.naver.com/mnews/article/056/0011319880?sid=103
259,<b>아이유</b> 수해 성금 1억 기부...수지·유재석·김혜수 등 선한영향력 행사,<b>아이유</b> (사진=<b>아이유</b> 인스타그램) 가수 <b>아이유</b>가 수해 폭우로 피해를 입은 이재민을 위해 1억원을 기부했다. <b>아이유</b> 소속사 이담엔터테인먼트 측은 12일 &quot;<b>아이유</b>가 오늘 희망브리지 전국재해구호협회 측에 1억 원의... ,https://www.sisamagazine.co.kr/news/articleView.html?idxno=458748,https://www.sisamagazine.co.kr/news/articleView.html?idxno=458748
260,"<b>아이유</b>, 폭우 피해 복구 위해 1억 기부(공식)",가수 겸 배우 <b>아이유</b>(이지은)도 기부 행렬에 동참했다. 희망브리지 전국재해구호협회(회장 송필호)는 <b>아이유</b>가 팬덤 ‘유애나’와 함께 ‘<b>아이유</b>애나’로 수재 의연금 1억원을 기부했다고 12일 밝혔다. <b>아이유</b>는 소속사... ,http://mksports.co.kr/view/2022/713460/,https://n.news.naver.com/mnews/article/410/0000887515?sid=106
261,"수지-<b>아이유</b>, 수해 복구 성금 각각 1억 원씩 기부",수지와 <b>아이유</b>가 집중호우로 피해를 입은 이웃을 위한 나눔을 실천했다. 12일 희망브리지 전국재해구호협회에 따르면 <b>아이유</b>와 수지는 집중호우 피해로 삶의 터전을 잃은 이재민에 각각 1억 원씩 쾌척했다. 이들의... ,https://www.tvreport.co.kr/2112298,https://n.news.naver.com/mnews/article/213/0001225525?sid=106
262,"[집중호우] <b>아이유</b>, 수해복구 성금 1억원 기부",가수 겸 배우 <b>아이유</b>(본명 이지은)가 집중호우로 피해를 본 이웃을 위해 1억원을 기부했다고 희망브리지 전국재해구호협회가 12일 밝혔다. 희망브리지 김정희 사무총장은 &quot;<b>아이유</b>를 비롯해 실의에 빠진 이웃들에게... ,https://www.yna.co.kr/view/AKR20220812088700005?input=1195m,https://n.news.naver.com/mnews/article/001/0013371520?sid=106
263,"<b>아이유</b>·수지, 수해 피해 이재민 위해 1억 원씩 기부",이투데이=문선영 기자 | 가수 겸 배우 <b>아이유</b>와 수지가 수해 피해를 본 이들을 위해 온정의 손길을 보냈다. 12일 희망브리지 전국재해구호협회에 따르면 <b>아이유</b>와 수지는 집중호우 피해로 삶의 터전을 잃은 이재민들을... ,https://www.etoday.co.kr/news/view/2163224,https://www.etoday.co.kr/news/view/2163224
264,"‘기부천사’ <b>아이유</b>, 팬들과 1억 성금 쾌척",가수 <b>아이유</b>가 피해 복구를 위한 성금 행렬에 동참했다. 기부단체 희망브리지 전국재해구호협회는 <b>아이유</b>가 팬덤 ‘유애나’와 함께 ‘<b>아이유</b>애나’로 수재의연금 1억원을 기부했다고 12일 밝혔다. <b>아이유</b>는... ,http://sports.khan.co.kr/news/sk_index.html?art_id=202208121350013&sec_id=540101&pt=nv,https://n.news.naver.com/mnews/article/144/0000830708?sid=106
265,"<b>아이유</b>, 폭우 피해복구 1억 기부…&quot;이재민 일상 회복 도움 되기를&quot;",가수 <b>아이유</b>가 집중호우 피해 복구를 위해 따뜻한 나눔에 동참했다. 희망브리지 전국재해구호협회는 12일 ‘디스패치’와의 전화통화에서 “<b>아이유</b>가 수해 피해 지역의 복구를 위해 사용해 달라며 1억 원을 전해왔다”... ,http://www.dispatch.co.kr/2213005,https://n.news.naver.com/mnews/article/433/0000084665?sid=106
266,"<b>아이유</b>, 폭우 피해 복구 위해 1억 기부…누적 기부액만 40억 &apos;훌쩍&apos;",가수 <b>아이유</b>가 중부지방 집중호우로 피해를 입은 이재민들을 위해 1억 원을 기부했다. <b>아이유</b>는 12일 중부지방을 중심으로 한 폭우로 발생한 피해 극복에 써달라며 1억 원을 희망브리지 전국재해구호협회에 전달했다.... ,https://www.spotvnews.co.kr/news/articleView.html?idxno=542476,https://n.news.naver.com/mnews/article/477/0000375945?sid=106
267,"<b>아이유</b>, 폭우 피해 이재민 위해 1억 기부",가수 겸 배우 <b>아이유</b>가 수해 피해 복구를 위해 1억원을 기부했다. <b>아이유</b> 소속사 이담엔터테인먼트 측은 12일 매일경제 스타투데이에 &quot;<b>아이유</b>가 오늘 희망브리지 전국재해구호협회 측에 1억 원의 성금을 전달했다&quot;고... ,http://star.mk.co.kr/new/view.php?mc=ST&year=2022&no=713257,https://n.news.naver.com/mnews/article/009/0005003797?sid=106
268,"<b>아이유</b>, 폭우 피해 복구 위해 기부 동참...1억원 쾌척",가수 <b>아이유</b> 씨가 중부지방 중심의 집중호우로 발생한 피해 극복을 위해 도움의 손길을 건넸다. 희망브리지 전국재해구호협회는 <b>아이유</b> 씨가 팬덤 &apos;유애나&apos;와 함께 &apos;<b>아이유</b>애나&apos;로 수재 의연금 1억원을 기부했다고... ,https://star.ytn.co.kr/_sn/0117_202208121341293724,https://n.news.naver.com/mnews/article/052/0001776066?sid=106
269,"<b>아이유</b>, 본캐로 올림픽주경기장 콘서트! 韓여가수 최초",돌아온 <b>아이유</b>가 본업인 가수로서 단독콘서트를 개최한다. 지난 2019년 국내 4개 도시와 아시아 국가 6개... 오는 9월 17일과 19일 양일간 개최되는 <b>아이유</b> 단독 콘서트 &apos;더 골든 아워(The Golden Hour): 오렌지 태양 아래&apos;는... ,http://www.harpersbazaar.co.kr/article/68393,http://www.harpersbazaar.co.kr/article/68393
270,"손예진, <b>아이유</b>도 꿀잠 자고 간 펜션은 어디? 백두대간이 품은 문경 숙소 3 #...","<b>아이유</b> 또한, tvN 〈바퀴 달린 집〉 촬영을 위해 문경을 찾았다가 이곳에 머물렀다고 하네요. 이색 명소로 꼽히는 문경활공랜드가 근처에 있어 패러글라이딩 착지를 바로 눈앞에서 감상할 수 있는 것도 이곳의 장점.... ",http://www.elle.co.kr/article/68342,http://www.elle.co.kr/article/68342
271,"<b>아이유</b>, 유애나와 수해 복구 성금 1억원 기부",가수 겸 배우 <b>아이유</b>가 최근 집중호우로 발생한 피해 극복에 힘을 더했다. 희망브리지 전국재해구호협회는 <b>아이유</b>가 팬덤 &apos;유애나&apos;와 함께 &apos;<b>아이유</b>애나&apos;로 수재 의연금 1억 원을 기부했다고 12일 밝혔다. <b>아이유</b>는 소속사... ,http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202208121331709620&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news,https://n.news.naver.com/mnews/article/117/0003635142?sid=106
