,title,description,originallink,link,pubDate
269,강기영 잠시 떠난 한바다…박은빈 최대 위기 (우영우),"강기영 잠시 떠난 한바다…<b>박은빈</b> 최대 위기 (우영우) ‘이상한 변호사 우영우’ 신입 변호사들에게 최대... 우영우(<b>박은빈</b> 분), 최수연(하윤경 분), 권민우(주종혁 분)의 모습을 공개했다. 시작부터 삐걱대는 우영우와... ",https://sports.donga.com/article/all/20220817/114994313/1,https://n.news.naver.com/mnews/article/382/0000998452?sid=106,"Wed, 17 Aug 2022 13:26:00 +0900"
270,박은빈 첫 팬미팅 2차 티켓 19일 오픈,"배우 <b>박은빈</b>의 팬미팅이 추가 티켓을 오픈한다. 지난 12일 오후 8시, 인터파크 티켓에서 오픈된 ‘2022 <b>박은빈</b> 1st FAN MEETING &lt;은빈노트 : 빈(斌)칸&gt;’이 초고속 매진을 기록하자 소속사인 나무엑터스는 17일 “많은... ",http://star.mk.co.kr/new/view.php?mc=ST&year=2022&no=727070,https://n.news.naver.com/mnews/article/009/0005005402?sid=106,"Wed, 17 Aug 2022 13:25:00 +0900"
271,"박은빈 측 ""팬미팅 2차 추가 티켓 오픈 결정""","배우 <b>박은빈</b>의 팬미팅이 추가 티켓을 오픈한다. 지난 12일 오후 8시, 인터파크 티켓에서 오픈된 &apos;2022 <b>박은빈</b> 1st FAN MEETING &apos;이 초고속 매진을 기록하며 &apos;<b>박은빈</b> 신드롬&apos;을 체감하게 만들었다. 이에 소속사인... ",http://www.celuvmedia.com/article.php?aid=1660709654432926006,http://www.celuvmedia.com/article.php?aid=1660709654432926006,"Wed, 17 Aug 2022 13:24:00 +0900"
272,"박은빈, 팬미팅 전석 매진…2차 추가 티켓 오픈",배우 <b>박은빈</b>의 팬미팅이 초고속 전석 매진되자 소속사 측이 2차 추가 티켓을 오픈을 결정했다. 소속사 나무엑터스는 &quot;지난 12일 오후 8시 오픈된 &apos;2022 <b>박은빈</b> 1st 팬미팅 &apos;은빈노트 : 빈(斌)칸&apos;&apos;이 초고속 매진을 기록했다... ,http://www.joseilbo.com/news/news_read.php?uid=463599&class=40,https://n.news.naver.com/mnews/article/123/0002283437?sid=106,"Wed, 17 Aug 2022 13:24:00 +0900"
273,"'우영우' 박은빈, 첫 단독 팬미팅 매진… 2차 추가 티켓 오픈","배우 <b>박은빈</b> 씨의 팬미팅이 추가 티켓을 오픈한다. 지난 12일 오후 8시, 인터파크 티켓에서 오픈된 &apos;2022 <b>박은빈</b> 1st FAN MEETING &lt;은빈노트 : 빈(斌)칸&gt;&apos;이 초고속 매진을 기록하며 &apos;<b>박은빈</b> 신드롬&apos;을 체감하게 만들었다.... ",https://star.ytn.co.kr/_sn/0117_202208171321350997,https://n.news.naver.com/mnews/article/052/0001777809?sid=106,"Wed, 17 Aug 2022 13:21:00 +0900"
274,화제의 드라마 ‘이상한 변호사 우영우’ 뮤지컬로 만든다,"천재적인 두뇌와 자폐 스펙트럼을 동시에 지닌 변호사 우영우(<b>박은빈</b> 분)의 일상을 다룬 이 드라마는 현재 미국, 일본, 대만 등 여러 나라에서 신드롬에 가까운 반응을 일으키며 세계적으로 흥행 중이다. 뮤지컬로 탄생... ",https://www.etoday.co.kr/news/view/2164322,https://www.etoday.co.kr/news/view/2164322,"Wed, 17 Aug 2022 13:18:00 +0900"
275,"‘이상한 변호사 우영우’ 뮤지컬 제작, EMK 측 “2024년 초연 목표”［공식］",현재 넷플릭스를 통해 전 세계 동시 방영되는 드라마 &apos;이상한 변호사 우영우&apos;는 천재적인 두뇌와 자폐스펙트럼을 동시에 지닌 우영우(<b>박은빈</b> 분)가 다양한 사건을... ,http://www.breaknews.com/916542,http://www.breaknews.com/916542,"Wed, 17 Aug 2022 13:14:00 +0900"
276,"박은빈, 팬미팅, 초고속 전석 매진에 2차 추가 티켓 오픈 결정 [공식입장]",배우 <b>박은빈</b>의 팬미팅이 추가 티켓을 오픈한다. 지난 12일 오후 8시 오픈된 &apos;2022 <b>박은빈</b> 1st FAN MEETING &apos;은빈노트 : 빈(斌)칸&apos;’이 초고속 매진을 기록하며 &apos;<b>박은빈</b> 신드롬&apos;을 체감하게 만들었다. 이에 소속사인... ,https://www.xportsnews.com/article/1618654,https://n.news.naver.com/mnews/article/311/0001489484?sid=106,"Wed, 17 Aug 2022 13:14:00 +0900"
277,‘우영우’ 박은빈 신드롬 ‘후끈’…19일 단독 팬미팅 티켓 2차 오픈,"배우 <b>박은빈</b>의 팬미팅이 추가 티켓을 오픈한다. 지난 12일 오후 8시, 인터파크 티켓에서 오픈된 ‘2022 <b>박은빈</b> 1st FAN MEETING &lt;은빈노트 : 빈(斌)칸&gt;’이 초고속 매진을 기록하며 ‘<b>박은빈</b> 신드롬’을 체감하게... ",http://www.sportsworldi.com/newsView/20220817511988,https://n.news.naver.com/mnews/article/396/0000621774?sid=106,"Wed, 17 Aug 2022 13:13:00 +0900"
278,"‘대세’ 박은빈, 첫 팬미팅 전석매진→추가 티켓오픈 확정[공식]",배우 <b>박은빈</b>이 단독 팬미팅 티켓을 추가로 오픈한다. 8월 17일 소속사 나무엑터스에 따르면 12일 오후 8시 인터파크 티켓에서 오픈된 ‘2022 <b>박은빈</b> 1st FAN MEETING ’이 초고속 매진을 기록하며 ‘<b>박은빈</b> 신드롬’을... ,https://www.newsen.com/news_view.php?uid=202208171304420410,https://n.news.naver.com/mnews/article/609/0000616241?sid=106,"Wed, 17 Aug 2022 13:10:00 +0900"
279,"정명석 부재…우영우·장승준, '환장(?)의 팀워크'","ENA 수목극 &apos;이상한 변호사 우영우&apos;(극본 문지원, 연출 유인식) 측이 정명석(강기영)의 빈자리를 대신 채운 장승준(최대훈)과 우영우(<b>박은빈</b>), 최수연(하윤경), 권민우(주종혁)의 모습을 17일 공개했다. 지난 방송에서 우영우와... ",http://www.newsis.com/view/?id=NISX20220817_0001981157&cID=10601&pID=10600,https://n.news.naver.com/mnews/article/003/0011367664?sid=106,"Wed, 17 Aug 2022 13:10:00 +0900"
280,"박은빈, 팬미팅 추가 티켓 연다…""열화와 같은 성원""","배우 <b>박은빈</b>이 팬미팅 추가 티켓을 오픈한다. 지난 12일 오후 8시, 인터파크 티켓에서 오픈된 &apos;2022 <b>박은빈</b> 1st FAN MEETING &apos;은빈노트 : 빈(斌)칸&apos;&apos;이 초고속 매진을 기록하며 &apos;<b>박은빈</b> 신드롬&apos;을 체감하게 만들었다. 이에... ",http://enews.imbc.com/News/RetrieveNewsInfo/357099,https://n.news.naver.com/mnews/article/408/0000164401?sid=106,"Wed, 17 Aug 2022 13:09:00 +0900"
281,"'우영우' 주현영, 제주도에서 즐거운 시간...분위기 좋다[TEN★]",수목드라마 &apos;이상한 변호사 우영우(이하 &apos;우영우&apos;)&apos;의 출연진이 제주에서 한자리에 모여 있는 모습이다. 한편 주현영은 극 중 우영우(<b>박은빈</b> 분)의 절친 동그라미 역을 맡아 큰 사랑을 받았다. 사진=주현영 SNS 조준원 기자,https://tenasia.hankyung.com/topic/article/2022081786794,https://n.news.naver.com/mnews/article/312/0000564370?sid=106,"Wed, 17 Aug 2022 13:09:00 +0900"
282,"종영 앞둔 '이상한 변호사 우영우', 시즌2 나오나…""논의 중""[공식]","&apos;우영우&apos;는 천재적인 두뇌와 자폐스펙트럼을 동시에 가진 신입 변호사 우영우(<b>박은빈</b> 분)의 대형 로펌 생존기를 그린 드라마다. 첫 회 0.9%(닐슨코리아 제공)로 시작한 &apos;우영우&apos;는 입소문을 타고 넷플릭스 1위, 지난 11일... ",http://sports.hankooki.com/news/articleView.html?idxno=6804832,http://sports.hankooki.com/news/articleView.html?idxno=6804832,"Wed, 17 Aug 2022 13:06:00 +0900"
283,박은빈 팬미팅 2차 추가 티켓 오픈 [공식],<b>박은빈</b> 팬미팅 2차 추가 티켓 오픈 [공식] 배우 <b>박은빈</b>이 뜨거운 성원에 힘입어 팬미팅 2차 추가 티켓을 오픈한다. 이번 팬미팅은 <b>박은빈</b>이 데뷔 이래 처음 가지는 단독 팬미팅이다. <b>박은빈</b>은 팬들과의 첫 만남을... ,https://sports.donga.com/article/all/20220817/114993958/1,https://n.news.naver.com/mnews/article/382/0000998446?sid=106,"Wed, 17 Aug 2022 13:05:00 +0900"
284,"박은빈 팬미팅, 19일 2차 추가 티켓 오픈 ""팬들 성원 덕분""","배우 <b>박은빈</b>의 팬미팅이 추가 티켓을 오픈한다. 사진= 나무엑터스 지난 12일 오후 8시, 인터파크 티켓에서 오픈된 &apos;2022 <b>박은빈</b> 1st FAN MEETING &lt;은빈노트 : 빈(斌)칸&gt;&apos;이 초고속 매진을 기록했다. 이에 소속사인... ",http://www.slist.kr/news/articleView.html?idxno=377323,http://www.slist.kr/news/articleView.html?idxno=377323,"Wed, 17 Aug 2022 13:04:00 +0900"
285,"<이상한 변호사 우영우> 시즌 2, 뮤지컬로 만난다",는 천재적인 두뇌와 자폐 스펙트럼을 동시에 지닌 신입 변호사 우영우(<b>박은빈</b> 분)가 대형 로펌에 입사해 변호사로 성장해나가는 과정을 그린 드라마다. 드라마 초반에는 큰 관심을 받지 못했다. 자폐 스펙트럼이라는... ,https://www.gqkorea.co.kr/2022/08/17/%ec%8b%9c%ec%a6%8c-2-%eb%ae%a4%ec%a7%80%ec%bb%ac%eb%a1%9c-%eb%a7%8c%eb%82%9c%eb%8b%a4/?utm_source=naver&utm_medium=partnership,https://www.gqkorea.co.kr/2022/08/17/%ec%8b%9c%ec%a6%8c-2-%eb%ae%a4%ec%a7%80%ec%bb%ac%eb%a1%9c-%eb%a7%8c%eb%82%9c%eb%8b%a4/?utm_source=naver&utm_medium=partnership,"Wed, 17 Aug 2022 13:02:00 +0900"
286,"우영우에게 최대 위기가 닥쳤다, 일도 사랑도 빨간불","ENA채널 ‘이상한 변호사 우영우’측은 17일 정명석(강기영)의 빈자리를 대신 채운 장승준(최대훈)과 우영우(<b>박은빈</b>), 최수연(하윤경), 권민우(주종혁)의 모습을 공개했다. 시작부터 삐걱대는 우영우와 장승준이 ‘환장’의... ",,https://n.news.naver.com/mnews/article/415/0000012279?sid=106,"Wed, 17 Aug 2022 12:50:00 +0900"
287,"'우영우' 강태오, 5주 연속 드라마 출연자 화제성 1위","함께 출연 중인 <b>박은빈</b>은 3주 연속 2위 자리를 지켰다. 또 다른 출연자 강기영은 전주대비 1계단 상승하며 3위에 올랐다. 이로써 Top10에는 5위의 하윤경, 7위의 주종혁, 8위의 주현영까지 총 6명의 &apos;우영우&apos; 출연진이... ",http://www.stoo.com/article.php?aid=82026767859,http://www.stoo.com/article.php?aid=82026767859,"Wed, 17 Aug 2022 12:42:00 +0900"
288,"'우영우' 박은빈, 온라인 쇼핑몰 변호 중 최대 위기 맞는다","<b>박은빈</b> / 사진제공 에이스토리·KT스튜디오지니·낭만크루 <b>박은빈</b>이 최대 위기를 맞는다. ENA채널 &apos;이상한 변호사 우영우&apos;(연출 유인식, 극본 문지원, 제작 에이스토리·KT스튜디오지니·낭만크루) 측은 17일 정명석(강기영... ",https://www.sisamagazine.co.kr/news/articleView.html?idxno=459412,https://www.sisamagazine.co.kr/news/articleView.html?idxno=459412,"Wed, 17 Aug 2022 12:28:00 +0900"
289,뮤지컬판 '우영우' 2024년 공개 목표…박은빈 대신할 배우는?,"<b>박은빈</b>이 섬세하게 연기한 자폐 스펙트럼 천재 변호사 캐릭터를 뮤지컬 노래에 어떻게 반영할지도 관건이다. 또 “똑바로 읽어도, 거꾸로 읽어도 우영우입니다. 기러기, 토마토, 스위스, 인도인, 별똥별…” 등 <b>박은빈</b>... ",https://www.joongang.co.kr/article/25094917,https://n.news.naver.com/mnews/article/025/0003217223?sid=103,"Wed, 17 Aug 2022 12:26:00 +0900"
290,‘이상한 변호사 우영우’ 측 “시즌2? 논의 중”(공식입장),"‘이상한 변호사 우영우’는 천재적인 두뇌와 자폐스펙트럼을 동시에 가진 신입 변호사 우영우(<b>박은빈</b> 분)... 한편 ‘이상한 변호사 우영우’에는 배우 <b>박은빈</b>, 강태오, 강기영, 진경, 백지원, 주종혁, 하윤경 등이 출연... ",http://star.mbn.co.kr/view.php?year=2022&no=726896&refer=portal,https://n.news.naver.com/mnews/article/057/0001684083?sid=106,"Wed, 17 Aug 2022 12:24:00 +0900"
291,[영상]그래서 우영우! 준호씨와 헤어진 이유가 뭐야?(Feat. 봄날의 햇살),공개된 선공개 영상에는 우영우(<b>박은빈</b> 분)에게 찾아가 이준호(강태오 분)와 헤어진 이유를 묻는 최수연(하윤경 분)의 모습이 담겼다. 영상은 사무실에 홀로 앉아 점심 식사를 하는 우영우의 모습으로 시작한다. 그런... ,http://www.inews24.com/view/1511030,https://n.news.naver.com/mnews/article/031/0000692227?sid=106,"Wed, 17 Aug 2022 12:21:00 +0900"
292,<이상한 변호사 우영우> 시즌 2 온다,"https://www.vogue.co.kr/?p=282444 우영우 역을 맡은 <b>박은빈</b>을 비롯해 강태오, 강기영, 주현영, 하윤경, 주종혁 등 배우들의 열연으로 드라마는 신드롬급 인기를 얻었습니다. 한 시즌으로만 끝내기에는 아쉽다는 의견을 반영한... ",https://www.vogue.co.kr/2022/08/17/%ec%9d%b4%ec%83%81%ed%95%9c-%eb%b3%80%ed%98%b8%ec%82%ac-%ec%9a%b0%ec%98%81%ec%9a%b0-%ec%8b%9c%ec%a6%8c-2-%ec%98%a8%eb%8b%a4/?utm_source=naver&utm_medium=partnership,https://www.vogue.co.kr/2022/08/17/%ec%9d%b4%ec%83%81%ed%95%9c-%eb%b3%80%ed%98%b8%ec%82%ac-%ec%9a%b0%ec%98%81%ec%9a%b0-%ec%8b%9c%ec%a6%8c-2-%ec%98%a8%eb%8b%a4/?utm_source=naver&utm_medium=partnership,"Wed, 17 Aug 2022 12:06:00 +0900"
293,"'우영우' 강태오, 입대 전 군복 입고 광고 촬영…""섭섭한데요"" ","앞서 이준호(강태오 분)은 자신의 마음을 몰라주는 우영우(<b>박은빈</b> 분)에게 &quot;섭섭한데요&quot;라고 말하며 설렘을 유발, 유행어를 탄생시킨 바 있다. 이에 &apos;섭섭&apos;과 비슷한 네이밍의 샌드위치 브랜드가 &apos;군인&apos; 콘셉트로 강태오와... ",http://www.topstarnews.net/news/articleView.html?idxno=14721863,http://www.topstarnews.net/news/articleView.html?idxno=14721863,"Wed, 17 Aug 2022 12:04:00 +0900"
294,'이상한 변호사 우영우' 시즌2 제작 논의 중…2024년 방영 목표,&apos;이상한 변호사 우영우&apos;는 천재성과 자폐를 동시에 가진 신입 변호사 우영우(<b>박은빈</b> 분)의 대형 로펌 생존기를 그린 드라마다. 0.9%로 시작한 전국 시청률(닐슨코리아 기준)은 9회에 15.8%까지 치솟으며 채널 최고... ,https://www.ziksir.com/news/articleView.html?idxno=29191,https://www.ziksir.com/news/articleView.html?idxno=29191,"Wed, 17 Aug 2022 12:04:00 +0900"
