,title,description,originallink,link,pubDate
328,"청송군, SBS 드라마 ‘꽃선비열애사’ 제작사간 업무협약 체결",윤경희 청송군수는 “‘이상한 변호사 <b>우영우</b>’의 촬영배경으로 활용된 경남 창원시의 ‘팽나무’가 드라마 방영 이후 수많은 관광객들이 방문하는 주요관광지로 부각되고 스크린 투어리즘으로 이어지는 등 문화... ,http://www.kbsm.net/news/view.php?idx=360469,http://www.kbsm.net/news/view.php?idx=360469,"Wed, 17 Aug 2022 15:40:00 +0900"
329,"청송군, SBS 드라마‘꽃선비열애사’제작사와 MOU 체결",윤경희 청송군수는 “‘이상한 변호사 <b>우영우</b>’의 촬영배경으로 활용된 경남 창원시의 ‘팽나무’가 드라마 방영 이후 수많은 관광객들이 방문하는주요관광지로... ,http://www.breaknews.com/916641,http://www.breaknews.com/916641,"Wed, 17 Aug 2022 15:40:00 +0900"
330,"뮤지컬→시즌2, &apos;<b>우영우</b>&apos; 신드롬에 쉼 없는 노젓기 [이슈&amp;톡]",치솟는 &apos;이상한 변호사 <b>우영우</b>&apos;의 인기에 발맞춰 제작 및 방송사 측의 노젓기가 점점 빨라지고 있다. 웹툰과 제휴 굿즈 등을 선보인 데 이어 이번엔 뮤지컬과 시즌2까지 계획하며 &apos;이상한 변호사 <b>우영우</b>&apos; 신드롬을 종영... ,http://www.tvdaily.co.kr/read.php3?aid=16607125841650012002,http://www.tvdaily.co.kr/read.php3?aid=16607125841650012002,"Wed, 17 Aug 2022 15:32:00 +0900"
331,"드라마 &apos;<b>우영우</b>&apos; 속 팽나무, 실제 &apos;천연기념물&apos;로 지정되나",우석대학교 조경학과 신현실 교수는 문화재청 전문위원들과 최근 경남 창원을 찾아 인기 드라마 &apos;이상한 변호사 <b>우영우</b>&apos;에 등장한 팽나무의 천연기념물 지정 여부를 판단하기 위한 조사에 나섰다. 드라마에 실제로... ,https://www.nocutnews.co.kr/news/5803255,https://n.news.naver.com/mnews/article/079/0003675659?sid=102,"Wed, 17 Aug 2022 15:31:00 +0900"
332,"‘<b>우영우</b>’ 박은빈 vs 최대훈, 한바다 입사 이래 최대 위기?!","ENA채널 ‘이상한 변호사 <b>우영우</b>’ 측은 17일 정명석(강기영)의 빈자리를 대신 채운 장승준(최대훈)과 <b>우영우</b>(박은빈), 최수연(하윤경), 권민우(주종혁)의 모습을 공개했다. 시작부터 삐걱대는 <b>우영우</b>와 장승준이 환장의(?)... ",https://www.bntnews.co.kr/article/view/bnt202208170024,https://www.bntnews.co.kr/article/view/bnt202208170024,"Wed, 17 Aug 2022 15:24:00 +0900"
333,장생포 고래문화마을 울산 대표 관광지로 자리매김,울산 남구 장생포 고래문화특구가 드라마 ‘이상한 변호사 <b>우영우</b>’ 인기에 힘입어 울산의 대표 관광지로... 여기에다 최근 자폐장애인과 고래를 모티브로 한 드라마 ‘이상한 변호사 <b>우영우</b>’의 인기에 따른 시너지... ,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0300&key=20220817.99099004586,https://n.news.naver.com/mnews/article/658/0000017659?sid=102,"Wed, 17 Aug 2022 15:24:00 +0900"
334,갤Z폴드4·갤Z플립4 사전예약 첫 날…&quot;조용한 흥행&quot;,"SK텔레콤은 산타마리아노벨라 한정판 에디션, KT는 Y에디션과 <b>우영우</b> 에디션, LG유플러스는 명품 의류인 메종키츠네 에디션을 각각 선보였다. 두 모델 모두 256GB에 대한 문의 비중이 높은 가운데 갤Z폴드4는 512GB... ",http://www.g-enews.com/ko-kr/news/article/news_all/20220817151831898686fbbc3c26_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/20220817151831898686fbbc3c26_1/article.html,"Wed, 17 Aug 2022 15:24:00 +0900"
335,"청송군, SBS 드라마 ‘꽃선비열애사’ 제작사 간 업무협약(MOU) 체결",윤경희 청송군수는 &quot;‘이상한 변호사 <b>우영우</b>’의 촬영배경으로 활용된 경남 창원시의 ‘팽나무’가 드라마 방영 이후 수많은 관광객들이 방문하는 주요관광지로 부각되고 스크린 투어리즘으로 이어지는 등 문화... ,https://www.ekn.kr/web/view.php?key=20220817010003039,https://www.ekn.kr/web/view.php?key=20220817010003039,"Wed, 17 Aug 2022 15:22:00 +0900"
336,"‘<b>우영우</b>’ 강태오, 가슴 드러낸 순정남의 슈트룩! ‘박은빈과 로맨스 결말은...",인기 드라마 ‘이상한 변호사 <b>우영우</b>’에서 이준호 역으로 인기를 독차지하고 있는 배우 강태오가 또 다른 매력을 발산했다. 강태오는 패션 매거진 엘르 화보에서 드라마 ‘이상한 변호사 <b>우영우</b>’ 속 다정다감하고... ,http://www.fashionn.com/board/read_new.php?table=1024&number=42572,http://www.fashionn.com/board/read_new.php?table=1024&number=42572,"Wed, 17 Aug 2022 15:20:00 +0900"
337,우석대 신현실 교수 &apos;<b>우영우</b> 팽나무&apos; 문화적 가치 조사 나서,"기사내용 요약 문화재청, 24일 천연기념물 지정 안건 검토·심의 우석대학교 신현실 교수(조경학과)가 최근 ENA 채널 인기 드라마인 &apos;이상한 변호사 <b>우영우</b>에&apos; 나와 유명해진 팽나무에 대한 조사에 나서 눈길을 끈다. 17일... ",http://www.newsis.com/view/?id=NISX20220817_0001981431&cID=10808&pID=10800,https://n.news.naver.com/mnews/article/003/0011368207?sid=102,"Wed, 17 Aug 2022 15:17:00 +0900"
